time,taskId,deviceId,taskLength,taskFileSize,delaySensitivity,vehicleSpeed,sourceLeoId,candidateCount,candidateActions,candidateVmIds,selectedAction,selectedVmId,objective,delay,energy,coverageRemainingTime,estimatedFinishTime,coverageFeasible,latencyFeasible,energyFeasible,success,failureReason
419.01083868693365,552,46,60000,1500,0.05,120.0,46,3,0|2|3,46|17|5,2,17,0.40679735584727605,0.3233837820427021,1.7730825738114094E18,1416.1684689167391,417.3233837820427,true,true,true,true,
419.01421752354787,839,71,15000,50,1.0,120.0,71,3,0|1|3,71|371|17,3,17,0.31158570759682147,0.07506600447253789,1.7537976463169795E17,-1.0,416.07506600447255,true,true,true,true,
419.0152771161231,1180,95,15000,50,1.0,120.0,95,3,0|1|3,95|392|8,3,8,0.31210841907800485,0.07600461364404368,2.2621992230938726E17,-1.0,415.07600461364405,true,true,true,true,
419.11,7715,885,200000,10000,0.05,120.0,885,3,0|3|2,885|5|10,0,885,0.23450704225352112,2.0,2.0E15,-1.0,417.0,true,true,true,true,
419.25369290349437,2914,227,60000,1500,1.0,120.0,227,3,0|1|3,227|419|13,3,13,0.41448979213214604,0.26630006082487356,4.582828651499433E18,-1.0,414.26630006082485,true,true,true,false,FAILED_DUE_TO_LATENCY
419.26,5834,746,15000,50,1.0,120.0,746,3,0|1|3,746|254|11,0,746,0.23450704225352112,0.15,1.5E14,-1.0,419.15,true,true,true,true,
419.26,7864,895,15000,50,1.0,120.0,895,3,0|1|3,895|176|3,0,895,0.2391398431275393,0.15,1.5E14,-1.0,419.15,true,true,true,true,
419.27000000000004,6501,796,60000,1500,1.0,120.0,796,3,0|1|3,796|412|17,0,796,0.23450704225352112,0.6,6.0E14,-1.0,418.6,true,true,true,true,
419.27000000000004,7939,901,60000,1500,1.0,120.0,901,3,0|1|3,901|143|8,0,901,0.23450704225352112,0.6,6.0E14,-1.0,418.6,true,true,true,true,
419.27000000000004,8639,959,60000,1500,1.0,120.0,959,3,0|1|3,959|413|8,0,959,0.23450704225352112,0.6,6.0E14,-1.0,418.6,true,true,true,true,
419.27000000000004,8675,961,60000,1500,0.05,120.0,961,3,0|2|3,961|12|12,0,961,0.2516105895706934,0.6,6.0E14,-1.0,418.6,true,true,true,true,
419.3653191489362,712,59,200000,10000,0.05,120.0,59,3,0|3|2,59|9|7,0,59,0.6919200094124333,4.25531914893617,4.418E14,-1.0,419.25531914893617,true,true,true,true,
419.3653191489362,713,59,200000,10000,0.05,120.0,59,3,0|3|2,59|9|7,0,59,0.6919200094124333,4.25531914893617,4.418E14,-1.0,419.25531914893617,true,true,true,true,
419.3653191489362,1504,123,200000,10000,0.05,120.0,123,3,0|3|2,123|11|11,0,123,0.6914911485629697,4.25531914893617,4.418E14,-1.0,419.25531914893617,true,true,true,true,
419.3653191489362,1505,123,200000,10000,0.05,120.0,123,3,0|3|2,123|11|11,0,123,0.6914911485629697,4.25531914893617,4.418E14,-1.0,419.25531914893617,true,true,true,true,
419.3653191489362,1850,155,200000,10000,0.05,120.0,155,3,0|3|2,155|5|20,0,155,0.691313879389249,4.25531914893617,4.418E14,-1.0,419.25531914893617,true,true,true,true,
419.3653191489362,1851,155,200000,10000,0.05,120.0,155,3,0|3|2,155|5|20,0,155,0.691313879389249,4.25531914893617,4.418E14,-1.0,419.25531914893617,true,true,true,true,
419.3653191489362,3792,303,200000,10000,0.05,120.0,303,3,0|3|2,303|4|12,0,303,0.6922927908257841,4.25531914893617,4.418E14,-1.0,419.25531914893617,true,true,true,true,
419.3653191489362,3793,303,200000,10000,0.05,120.0,303,3,0|3|2,303|4|12,0,303,0.6922927908257841,4.25531914893617,4.418E14,-1.0,419.25531914893617,true,true,true,true,
419.48,5835,746,15000,50,1.0,120.0,746,3,0|1|3,746|254|11,0,746,0.23450704225352112,0.15,1.5E14,-1.0,419.15,true,true,true,true,
419.48,7865,895,15000,50,1.0,120.0,895,3,0|1|3,895|176|3,0,895,0.2391398431275393,0.15,1.5E14,-1.0,419.15,true,true,true,true,
419.6,4658,658,60000,1500,0.05,120.0,658,3,0|2|3,658|3|18,0,658,0.23450704225352112,0.6,6.0E14,-1.0,419.6,true,true,true,true,
419.6,4984,683,60000,1500,1.0,120.0,683,3,0|1|3,683|25|3,0,683,0.2507973296109576,0.6,6.0E14,-1.0,419.6,true,true,true,true,
420.0,4838,671,200000,10000,0.05,120.0,671,3,0|3|2,671|14|3,0,671,0.23450704225352112,2.0,2.0E15,-1.0,420.0,true,true,true,true,
420.0,5942,756,200000,10000,0.05,120.0,756,3,0|3|2,756|6|11,0,756,0.23450704225352112,2.0,2.0E15,-1.0,420.0,true,true,true,true,
420.0022393403778,2302,188,60000,1500,1.0,120.0,188,3,0|1|3,188|439|11,1,439,0.35502123389697793,0.44325054110244727,2.849234863132116E15,743.2798874271841,415.44325054110243,true,true,true,false,FAILED_DUE_TO_LATENCY
420.00473367567065,2285,186,15000,50,1.0,120.0,186,3,0|1|3,186|409|15,1,409,0.24098280008940748,0.11263673400729561,2.077497840506776E15,1105.2000613624969,416.1126367340073,true,true,true,true,
420.007887496753,319,29,15000,50,0.05,120.0,29,3,0|2|3,29|22|18,2,22,0.23501388550522737,0.08372909747770675,1.6806855240751354E16,1090.833414368184,417.0837290974777,true,true,true,true,
420.00902769868844,3450,275,60000,1500,0.05,120.0,275,3,0|2|3,275|21|12,2,21,0.38621915605805657,0.3214808428874766,8.220117255227465E17,1185.5326986406458,418.32148084288747,true,true,true,true,
420.0161766215077,661,55,15000,50,0.05,120.0,55,3,0|2|3,55|23|1,3,1,0.34615747233030747,0.07703789343794824,2.9417914661922835E17,-1.0,415.07703789343793,true,true,true,true,
420.028397765981,1724,144,15000,50,0.05,120.0,144,3,0|2|3,144|3|17,3,17,0.5328591074411559,0.08922293393618452,2.756192751505576E18,-1.0,415.0892229339362,true,true,true,true,
420.26,5218,703,15000,50,1.0,120.0,703,3,0|1|3,703|440|12,0,703,0.2538380981382806,0.15,1.5E14,-1.0,420.15,true,true,true,true,
420.26,7534,873,15000,50,0.05,120.0,873,3,0|2|3,873|10|1,0,873,0.2431183108600269,0.15,1.5E14,-1.0,420.15,true,true,true,true,
420.27000000000004,4659,658,60000,1500,0.05,120.0,658,3,0|2|3,658|3|18,0,658,0.23450704225352112,0.6,6.0E14,-1.0,419.6,true,true,true,true,
420.27000000000004,4985,683,60000,1500,1.0,120.0,683,3,0|1|3,683|25|3,0,683,0.2507973296109576,0.6,6.0E14,-1.0,419.6,true,true,true,true,
420.3653191489362,1486,122,200000,10000,0.05,120.0,122,3,0|3|2,122|15|23,0,122,0.7004211143113963,4.25531914893617,4.418E14,-1.0,420.25531914893617,true,true,true,true,
420.3653191489362,1487,122,200000,10000,0.05,120.0,122,3,0|3|2,122|15|23,0,122,0.7004211143113963,4.25531914893617,4.418E14,-1.0,420.25531914893617,true,true,true,true,
420.48,5219,703,15000,50,1.0,120.0,703,3,0|1|3,703|440|12,0,703,0.2538380981382806,0.15,1.5E14,-1.0,420.15,true,true,true,true,
420.48,7535,873,15000,50,0.05,120.0,873,3,0|2|3,873|10|1,0,873,0.2431183108600269,0.15,1.5E14,-1.0,420.15,true,true,true,true,
420.6,5398,717,60000,1500,0.05,120.0,717,3,0|2|3,717|6|18,0,717,0.23450704225352112,0.6,6.0E14,-1.0,420.6,true,true,true,true,
421.0,9020,986,200000,10000,0.05,120.0,986,3,0|3|2,986|14|22,0,986,0.23450704225352112,2.0,2.0E15,-1.0,421.0,true,true,true,true,
421.0030000998728,1019,85,60000,1500,1.0,120.0,85,3,0|1|3,85|432|8,1,432,0.3697012333186761,0.44403904288239127,9.80030166993917E15,964.2718528731509,416.44403904288237,true,true,true,false,FAILED_DUE_TO_LATENCY
421.0086189986879,1325,105,15000,50,0.05,120.0,105,3,0|2|3,105|21|17,2,21,0.25374107652393324,0.08441861774728182,2.344304413140977E16,1174.1756466721338,419.0844186177473,true,true,true,true,
421.0107936319937,553,46,60000,1500,0.05,120.0,46,3,0|2|3,46|17|5,2,17,0.40679735584727605,0.3233837820427021,1.7730825738114094E18,1416.1684689167391,417.3233837820427,true,true,true,true,
421.01172477430515,1000,83,60000,1500,0.05,120.0,83,3,0|2|3,83|4|9,2,4,0.4287083825720735,0.3244413918108416,2.5693863368074604E18,1519.453212134905,412.32444139181086,true,true,true,true,
421.0161606954462,660,55,15000,50,0.05,120.0,55,3,0|2|3,55|23|1,3,1,0.34615747233030747,0.07703789343794824,2.9417914661922835E17,-1.0,415.07703789343793,true,true,true,true,
421.0166448171594,3576,287,15000,50,1.0,120.0,287,3,0|1|3,287|443|1,3,1,0.33948893118007006,0.07741040549029826,3.220839911907826E17,-1.0,415.0774104054903,true,true,true,false,FAILED_DUE_TO_LATENCY
421.0174342666937,499,43,15000,50,1.0,120.0,43,3,0|1|3,43|587|12,3,12,0.3653242958628617,0.07816998383687981,3.8508819223321094E17,-1.0,419.07816998383686,true,true,true,true,
421.11,7391,863,200000,10000,0.05,120.0,863,3,0|3|2,863|1|1,0,863,0.23450704225352112,2.0,2.0E15,-1.0,419.0,true,true,true,true,
421.11,8335,935,200000,10000,0.05,120.0,935,3,0|3|2,935|11|15,0,935,0.24131293149999444,2.0,2.0E15,-1.0,419.0,true,true,true,true,
421.26,5870,751,15000,50,1.0,120.0,751,3,0|1|3,751|426|13,0,751,0.24508275809556881,0.15,1.5E14,-1.0,421.15,true,true,true,true,
421.26,6270,779,15000,50,0.05,120.0,779,3,0|3|1,779|15|423,0,779,0.24709728913294868,0.15,1.5E14,-1.0,421.15,true,true,true,true,
421.26,8802,970,15000,50,0.05,120.0,970,3,0|2|3,970|11|8,0,970,0.28252309887081434,0.15,1.5E14,-1.0,421.15,true,true,true,true,
421.27000000000004,5399,717,60000,1500,0.05,120.0,717,3,0|2|3,717|6|18,0,717,0.23450704225352112,0.6,6.0E14,-1.0,420.6,true,true,true,true,
421.3653191489362,856,72,200000,10000,0.05,120.0,72,3,0|3|2,72|17|3,0,72,0.7006222778208155,4.25531914893617,4.418E14,-1.0,421.25531914893617,true,true,true,true,
421.3653191489362,857,72,200000,10000,0.05,120.0,72,3,0|3|2,72|17|3,0,72,0.7006222778208155,4.25531914893617,4.418E14,-1.0,421.25531914893617,true,true,true,true,
421.3653191489362,3146,242,200000,10000,0.05,120.0,242,3,0|3|2,242|14|6,0,242,0.675247228049146,4.25531914893617,4.418E14,-1.0,421.25531914893617,true,true,true,true,
421.3653191489362,3147,242,200000,10000,0.05,120.0,242,3,0|3|2,242|14|6,0,242,0.675247228049146,4.25531914893617,4.418E14,-1.0,421.25531914893617,true,true,true,true,
421.3653191489362,3322,262,200000,10000,0.05,120.0,262,3,0|3|2,262|14|7,0,262,0.7036572652591576,4.25531914893617,4.418E14,-1.0,421.25531914893617,true,true,true,true,
421.3653191489362,3323,262,200000,10000,0.05,120.0,262,3,0|3|2,262|14|7,0,262,0.7036572652591576,4.25531914893617,4.418E14,-1.0,421.25531914893617,true,true,true,true,
421.48,5871,751,15000,50,1.0,120.0,751,3,0|1|3,751|426|13,0,751,0.24508275809556881,0.15,1.5E14,-1.0,421.15,true,true,true,true,
421.48,6271,779,15000,50,0.05,120.0,779,3,0|3|1,779|15|423,0,779,0.24709728913294868,0.15,1.5E14,-1.0,421.15,true,true,true,true,
421.48,8803,970,15000,50,0.05,120.0,970,3,0|2|3,970|11|8,0,970,0.28252309887081434,0.15,1.5E14,-1.0,421.15,true,true,true,true,
421.6,5744,740,60000,1500,0.05,120.0,740,3,0|2|3,740|6|14,0,740,0.23450704225352112,0.6,6.0E14,-1.0,421.6,true,true,true,true,
421.6,5852,748,60000,1500,0.05,120.0,748,3,0|2|3,748|17|12,0,748,0.25675137209916205,0.6,6.0E14,-1.0,421.6,true,true,true,true,
421.6,7606,879,60000,1500,0.05,120.0,879,3,0|2|3,879|12|13,0,879,0.23450704225352112,0.6,6.0E14,-1.0,421.6,true,true,true,true,
421.6,9162,999,60000,1500,0.05,120.0,999,3,0|2|3,999|3|3,0,999,0.23450704225352112,0.6,6.0E14,-1.0,421.6,true,true,true,true,
422.0,6034,761,200000,10000,0.05,120.0,761,3,0|3|1,761|12|419,0,761,0.23450704225352112,2.0,2.0E15,-1.0,422.0,true,true,true,true,
422.0,8172,917,200000,10000,0.05,120.0,917,3,0|3|2,917|14|9,0,917,0.23450704225352112,2.0,2.0E15,-1.0,422.0,true,true,true,true,
422.00226858519767,2303,188,60000,1500,1.0,120.0,188,3,0|1|3,188|439|11,1,439,0.35502123389697793,0.44325054110244727,2.849234863132116E15,743.2798874271841,415.44325054110243,true,true,true,false,FAILED_DUE_TO_LATENCY
422.007994445901,2321,189,60000,1500,0.05,120.0,189,3,0|2|3,189|22|18,2,22,0.36616022016057925,0.32059185855161804,5.4175477448353466E17,1079.0943703973558,417.3205918585516,true,true,true,true,
422.01254179420886,3235,253,15000,50,0.05,120.0,253,3,0|2|3,253|7|9,2,7,0.31156428979726025,0.0882657653003008,1.0232343388402021E17,1547.0214937999895,419.0882657653003,true,true,true,true,
422.01409004302167,1615,136,15000,50,0.05,120.0,136,3,0|2|3,136|20|10,3,10,0.31159087525025386,0.07481005103611477,1.6314380457484266E17,-1.0,419.07481005103614,true,true,true,true,
422.01409004302167,1614,136,15000,50,0.05,120.0,136,3,0|2|3,136|20|10,3,10,0.31159087525025386,0.07481005103611477,1.6314380457484266E17,-1.0,419.07481005103614,true,true,true,true,
422.01439130590853,463,40,60000,1500,1.0,120.0,40,3,0|1|3,40|568|3,3,3,0.4221074622427721,0.2668874168719491,5.414282681608374E18,-1.0,420.26688741687195,true,true,true,true,
422.02388811345014,1596,135,60000,1500,1.0,120.0,135,3,0|1|3,135|448|17,3,17,0.5445100175750653,0.2763188694477341,4.067187493048574E19,-1.0,417.2763188694477,true,true,true,false,FAILED_DUE_TO_LATENCY
422.11,4839,671,200000,10000,0.05,120.0,671,3,0|3|2,671|14|3,0,671,0.23450704225352112,2.0,2.0E15,-1.0,420.0,true,true,true,true,
422.11,5943,756,200000,10000,0.05,120.0,756,3,0|3|2,756|6|11,0,756,0.23450704225352112,2.0,2.0E15,-1.0,420.0,true,true,true,true,
422.26,4210,624,15000,50,1.0,120.0,624,3,0|1|3,624|428|14,0,624,0.25644622450233456,0.15,1.5E14,-1.0,422.15,true,true,true,true,
422.26,4586,652,15000,50,1.0,120.0,652,3,0|1|3,652|443|5,0,652,0.23450704225352112,0.15,1.5E14,-1.0,422.15,true,true,true,true,
422.26,8370,938,15000,50,0.05,120.0,938,3,0|2|3,938|12|12,0,938,0.2399926524599016,0.15,1.5E14,-1.0,422.15,true,true,true,true,
422.27000000000004,5745,740,60000,1500,0.05,120.0,740,3,0|2|3,740|6|14,0,740,0.23450704225352112,0.6,6.0E14,-1.0,421.6,true,true,true,true,
422.27000000000004,5853,748,60000,1500,0.05,120.0,748,3,0|2|3,748|17|12,0,748,0.25675137209916205,0.6,6.0E14,-1.0,421.6,true,true,true,true,
422.27000000000004,7607,879,60000,1500,0.05,120.0,879,3,0|2|3,879|12|13,0,879,0.23450704225352112,0.6,6.0E14,-1.0,421.6,true,true,true,true,
422.27000000000004,9163,999,60000,1500,0.05,120.0,999,3,0|2|3,999|3|3,0,999,0.23450704225352112,0.6,6.0E14,-1.0,421.6,true,true,true,true,
422.3653191489362,1976,163,200000,10000,0.05,120.0,163,3,0|3|2,163|11|17,0,163,0.702712841529148,4.25531914893617,4.418E14,-1.0,422.25531914893617,true,true,true,true,
422.3653191489362,1977,163,200000,10000,0.05,120.0,163,3,0|3|2,163|11|17,0,163,0.702712841529148,4.25531914893617,4.418E14,-1.0,422.25531914893617,true,true,true,true,
422.48,4211,624,15000,50,1.0,120.0,624,3,0|1|3,624|428|14,0,624,0.25644622450233456,0.15,1.5E14,-1.0,422.15,true,true,true,true,
422.48,4587,652,15000,50,1.0,120.0,652,3,0|1|3,652|443|5,0,652,0.23450704225352112,0.15,1.5E14,-1.0,422.15,true,true,true,true,
422.48,8371,938,15000,50,0.05,120.0,938,3,0|2|3,938|12|12,0,938,0.2399926524599016,0.15,1.5E14,-1.0,422.15,true,true,true,true,
422.6,4136,619,60000,1500,0.05,120.0,619,3,0|2|3,619|17|17,0,619,0.24411787426870246,0.6,6.0E14,-1.0,422.6,true,true,true,true,
422.6,5056,689,60000,1500,0.05,120.0,689,3,0|2|3,689|24|8,0,689,0.2757398302373303,0.6,6.0E14,-1.0,422.6,true,true,true,true,
422.6,6464,794,60000,1500,1.0,120.0,794,3,0|1|2,794|269|8,0,794,0.23450704225352112,0.6,6.0E14,-1.0,422.6,true,true,true,true,
422.6,6646,805,60000,1500,0.05,120.0,805,3,0|2|3,805|1|11,0,805,0.23450704225352112,0.6,6.0E14,-1.0,422.6,true,true,true,true,
422.6,7462,867,60000,1500,0.05,120.0,867,3,0|2|3,867|5|17,0,867,0.23450704225352112,0.6,6.0E14,-1.0,422.6,true,true,true,true,
422.6,7882,898,60000,1500,1.0,120.0,898,3,0|1|3,898|444|4,0,898,0.23450704225352112,0.6,6.0E14,-1.0,422.6,true,true,true,true,
422.6,8190,922,60000,1500,1.0,120.0,922,3,0|1|3,922|444|1,0,922,0.23450704225352112,0.6,6.0E14,-1.0,422.6,true,true,true,true,
423.0,4356,634,200000,10000,0.05,120.0,634,3,0|3|2,634|12|3,0,634,0.23450704225352112,2.0,2.0E15,-1.0,423.0,true,true,true,true,
423.00301308004543,1018,85,60000,1500,1.0,120.0,85,3,0|1|3,85|432|8,1,432,0.3697012333186761,0.44403904288239127,9.80030166993917E15,964.2718528731509,416.44403904288237,true,true,true,false,FAILED_DUE_TO_LATENCY
423.00741780397266,2557,203,60000,1500,0.05,120.0,203,3,0|2|3,203|12|12,2,12,0.3633271579680431,0.3199006882126199,3.7905135124514003E17,989.649574007497,420.3199006882126,true,true,true,true,
423.0080954894343,1468,121,15000,50,0.05,120.0,121,3,0|2|3,121|20|10,2,20,0.24723949396422773,0.08406179444783105,1.980267834510608E16,1131.7293974848412,415.08406179444785,true,true,true,true,
423.01256092543406,3234,253,15000,50,0.05,120.0,253,3,0|2|3,253|7|9,2,7,0.31156428979726025,0.0882657653003008,1.0232343388402021E17,1547.0214937999895,419.0882657653003,true,true,true,true,
423.0199473762771,2104,175,60000,1500,1.0,120.0,175,3,0|1|3,175|368|14,3,14,0.5148511014125784,0.27249572174435827,2.020030633773992E19,-1.0,421.27249572174435,true,true,true,true,
423.02390200655356,1597,135,60000,1500,1.0,120.0,135,3,0|1|3,135|448|17,3,17,0.5445100175750653,0.2763188694477341,4.067187493048574E19,-1.0,417.2763188694477,true,true,true,false,FAILED_DUE_TO_LATENCY
423.02463416704376,1778,148,15000,50,1.0,120.0,148,3,0|1|3,148|398|12,3,12,0.4627819720855639,0.08542034978757233,1.5523430736126858E18,-1.0,421.08542034978757,true,true,true,true,
423.11,9021,986,200000,10000,0.05,120.0,986,3,0|3|2,986|14|22,0,986,0.23450704225352112,2.0,2.0E15,-1.0,421.0,true,true,true,true,
423.26,6178,771,15000,50,1.0,120.0,771,3,0|1|3,771|432|4,0,771,0.2764219138489693,0.15,1.5E14,-1.0,423.15,true,true,true,true,
423.26,6556,799,15000,50,0.05,120.0,799,3,0|2|3,799|3|14,0,799,0.23450704225352112,0.15,1.5E14,-1.0,423.15,true,true,true,true,
423.27000000000004,4137,619,60000,1500,0.05,120.0,619,3,0|2|3,619|17|17,0,619,0.24411787426870246,0.6,6.0E14,-1.0,422.6,true,true,true,true,
423.27000000000004,5057,689,60000,1500,0.05,120.0,689,3,0|2|3,689|24|8,0,689,0.2757398302373303,0.6,6.0E14,-1.0,422.6,true,true,true,true,
423.27000000000004,6465,794,60000,1500,1.0,120.0,794,3,0|1|2,794|269|8,0,794,0.23450704225352112,0.6,6.0E14,-1.0,422.6,true,true,true,true,
423.27000000000004,6647,805,60000,1500,0.05,120.0,805,3,0|2|3,805|1|11,0,805,0.23450704225352112,0.6,6.0E14,-1.0,422.6,true,true,true,true,
423.27000000000004,7463,867,60000,1500,0.05,120.0,867,3,0|2|3,867|5|17,0,867,0.23450704225352112,0.6,6.0E14,-1.0,422.6,true,true,true,true,
423.27000000000004,7883,898,60000,1500,1.0,120.0,898,3,0|1|3,898|444|4,0,898,0.23450704225352112,0.6,6.0E14,-1.0,422.6,true,true,true,true,
423.27000000000004,8191,922,60000,1500,1.0,120.0,922,3,0|1|3,922|444|1,0,922,0.23450704225352112,0.6,6.0E14,-1.0,422.6,true,true,true,true,
423.48,6179,771,15000,50,1.0,120.0,771,3,0|1|3,771|432|4,0,771,0.2764219138489693,0.15,1.5E14,-1.0,423.15,true,true,true,true,
423.48,6557,799,15000,50,0.05,120.0,799,3,0|2|3,799|3|14,0,799,0.23450704225352112,0.15,1.5E14,-1.0,423.15,true,true,true,true,
423.6,4784,667,60000,1500,1.0,120.0,667,3,0|1|3,667|419|12,0,667,0.23450704225352112,0.6,6.0E14,-1.0,423.6,true,true,true,true,
424.0,4748,665,200000,10000,0.05,120.0,665,3,0|3|2,665|11|1,0,665,0.23450704225352112,2.0,2.0E15,-1.0,424.0,true,true,true,true,
424.0,8874,975,200000,10000,0.05,120.0,975,3,0|3|2,975|13|6,0,975,0.23450704225352112,2.0,2.0E15,-1.0,424.0,true,true,true,true,
424.00419739157434,2249,183,15000,50,1.0,120.0,183,3,0|1|3,183|439|11,1,439,0.25488995598077036,0.11215463329193032,1.3491675829869478E15,1055.149337346206,422.11215463329194,true,true,true,true,
424.00912153082436,3451,275,60000,1500,0.05,120.0,275,3,0|2|3,275|21|12,2,21,0.38621915605805657,0.3214808428874766,8.220117255227465E17,1185.5326986406458,418.32148084288747,true,true,true,true,
424.00946809927325,2033,168,60000,1500,0.05,120.0,168,3,0|2|3,168|1|8,2,1,0.38120061897451085,0.3076608648387776,1.0062546111119388E18,1238.2004230012733,421.3076608648388,true,true,true,true,
424.01439539234275,462,40,60000,1500,1.0,120.0,40,3,0|1|3,40|568|3,3,3,0.4221074622427721,0.2668874168719491,5.414282681608374E18,-1.0,420.26688741687195,true,true,true,true,
424.0195387779376,1651,138,15000,50,1.0,120.0,138,3,0|1|3,138|457|4,3,4,0.39048911708714074,0.08027179142352303,6.078325823330185E17,-1.0,422.0802717914235,true,true,true,true,
424.0245634218397,3304,261,15000,50,1.0,120.0,261,3,0|1|3,261|101|17,3,17,0.4689635645509375,0.08527207647224384,1.5153122255922286E18,-1.0,421.0852720764722,true,true,true,true,
424.0245634218397,3305,261,15000,50,1.0,120.0,261,3,0|1|3,261|101|17,3,17,0.4689635645509375,0.08527207647224384,1.5153122255922286E18,-1.0,421.0852720764722,true,true,true,true,
424.11,6035,761,200000,10000,0.05,120.0,761,3,0|3|1,761|12|419,0,761,0.23450704225352112,2.0,2.0E15,-1.0,422.0,true,true,true,true,
424.11,8173,917,200000,10000,0.05,120.0,917,3,0|3|2,917|14|9,0,917,0.23450704225352112,2.0,2.0E15,-1.0,422.0,true,true,true,true,
424.26,4694,660,15000,50,1.0,120.0,660,3,0|1|3,660|54|14,0,660,0.2427121368555361,0.15,1.5E14,-1.0,424.15,true,true,true,true,
424.26,4802,669,15000,50,0.05,120.0,669,3,0|2|3,669|3|17,0,669,0.23450704225352112,0.15,1.5E14,-1.0,424.15,true,true,true,true,
424.26,6792,817,15000,50,1.0,120.0,817,3,0|1|3,817|438|11,0,817,0.265704973949508,0.15,1.5E14,-1.0,424.15,true,true,true,true,
424.26,9108,993,15000,50,1.0,120.0,993,3,0|1|3,993|104|8,0,993,0.2613578901515685,0.15,1.5E14,-1.0,424.15,true,true,true,true,
424.27000000000004,4785,667,60000,1500,1.0,120.0,667,3,0|1|3,667|419|12,0,667,0.23450704225352112,0.6,6.0E14,-1.0,423.6,true,true,true,true,
424.3653191489362,2628,207,200000,10000,0.05,120.0,207,3,0|3|2,207|17|2,0,207,0.695790196753807,4.25531914893617,4.418E14,-1.0,424.25531914893617,true,true,true,true,
424.3653191489362,2629,207,200000,10000,0.05,120.0,207,3,0|3|2,207|17|2,0,207,0.695790196753807,4.25531914893617,4.418E14,-1.0,424.25531914893617,true,true,true,true,
424.3653191489362,2896,226,200000,10000,0.05,120.0,226,3,0|3|2,226|2|2,0,226,0.691348905308537,4.25531914893617,4.418E14,-1.0,424.25531914893617,true,true,true,true,
424.3653191489362,2897,226,200000,10000,0.05,120.0,226,3,0|3|2,226|2|2,0,226,0.691348905308537,4.25531914893617,4.418E14,-1.0,424.25531914893617,true,true,true,true,
424.48,4695,660,15000,50,1.0,120.0,660,3,0|1|3,660|54|14,0,660,0.2427121368555361,0.15,1.5E14,-1.0,424.15,true,true,true,true,
424.48,4803,669,15000,50,0.05,120.0,669,3,0|2|3,669|3|17,0,669,0.23450704225352112,0.15,1.5E14,-1.0,424.15,true,true,true,true,
424.48,6793,817,15000,50,1.0,120.0,817,3,0|1|3,817|438|11,0,817,0.265704973949508,0.15,1.5E14,-1.0,424.15,true,true,true,true,
424.48,9109,993,15000,50,1.0,120.0,993,3,0|1|3,993|104|8,0,993,0.2613578901515685,0.15,1.5E14,-1.0,424.15,true,true,true,true,
424.6,3992,607,60000,1500,1.0,120.0,607,3,0|1|3,607|425|2,0,607,0.2452267892956743,0.6,6.0E14,-1.0,424.6,true,true,true,true,
424.6,5416,718,60000,1500,1.0,120.0,718,3,0|1|3,718|25|3,0,718,0.24954344306155088,0.6,6.0E14,-1.0,424.6,true,true,true,true,
424.6,8442,942,60000,1500,0.05,120.0,942,3,0|3|1,942|15|442,0,942,0.23450704225352112,0.6,6.0E14,-1.0,424.6,true,true,true,true,
425.0,7732,886,200000,10000,0.05,120.0,886,3,0|3|2,886|6|1,0,886,0.23450704225352112,2.0,2.0E15,-1.0,425.0,true,true,true,true,
425.00273311812987,1558,130,60000,1500,1.0,120.0,130,3,0|1|3,130|448|17,1,448,0.3583292539804535,0.44378651067329083,6.866595816253416E15,926.0497935453812,423.4437865106733,true,true,true,true,
425.0085830332576,1324,105,15000,50,0.05,120.0,105,3,0|2|3,105|21|17,2,21,0.25374107652393324,0.08441861774728182,2.344304413140977E16,1174.1756466721338,419.0844186177473,true,true,true,true,
425.0094753962053,2032,168,60000,1500,0.05,120.0,168,3,0|2|3,168|1|8,2,1,0.38120061897451085,0.3076608648387776,1.0062546111119388E18,1238.2004230012733,421.3076608648388,true,true,true,true,
425.0147534774582,643,54,60000,1500,1.0,120.0,54,3,0|1|3,54|590|9,3,9,0.42029628955173504,0.26718613110963046,5.878130469716401E18,-1.0,422.2671861311096,true,true,true,true,
425.0147534774582,642,54,60000,1500,1.0,120.0,54,3,0|1|3,54|590|9,3,9,0.42029628955173504,0.26718613110963046,5.878130469716401E18,-1.0,422.2671861311096,true,true,true,true,
425.0175254283213,498,43,15000,50,1.0,120.0,43,3,0|1|3,43|587|12,3,12,0.3653242958628617,0.07816998383687981,3.8508819223321094E17,-1.0,419.07816998383686,true,true,true,false,FAILED_DUE_TO_LATENCY
425.02297069033557,2159,178,15000,50,1.0,120.0,178,3,0|1|3,178|467|12,3,12,0.4501062572593228,0.08379398341494193,1.1813026782690424E18,-1.0,422.0837939834149,true,true,true,true,
425.02297069033557,2158,178,15000,50,1.0,120.0,178,3,0|1|3,178|467|12,3,12,0.4501062572593228,0.08379398341494193,1.1813026782690424E18,-1.0,422.0837939834149,true,true,true,true,
425.0239648678184,1144,93,15000,50,1.0,120.0,93,3,0|1|3,93|423|9,3,9,0.45935647982306343,0.08471816182022046,1.382804684771004E18,-1.0,423.0847181618202,true,true,true,true,
425.11,4357,634,200000,10000,0.05,120.0,634,3,0|3|2,634|12|3,0,634,0.23450704225352112,2.0,2.0E15,-1.0,423.0,true,true,true,true,
